"REPORT_ID","Unit No","No Of Cas","Veh Reg State","Unit Type","Veh Year","Direction Of Travel","Sex","Age","Lic State","Licence Class","Licence Type","Towing","Unit Movement","Number Occupants","Postcode","Rollover","Fire"
"2019-3818-8/07/2020","02",0,,"Tree",,,,,,,,,,,,,
"2019-3819-8/07/2020","01",0,"VIC","Motor Vehicle - Type Unknown","XXXX","North","Male","028","UNKNOWN","XX","Unknown","Not Towing","Straight Ahead","003","3130",,
"2019-3819-8/07/2020","02",0,,"Animal - Domestic - Not Ridden",,,,,,,,,,,,,
"2019-3820-8/07/2020","01",0,"SA","Station Wagon","2005","South","Unknown","XXX","UNKNOWN","XX","Unknown","Not Towing","Right Turn","001","XXXX",,
"2019-3820-8/07/2020","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2019-3821-8/07/2020","01",4,"SA","Motor Cars - Sedan","1999","South West","Male","017","SA","C ","Learners","Not Towing","Straight Ahead","004","5075","Y",
"2019-3821-8/07/2020","02",0,,"Guard Rail",,,,,,,,,,,,,
"2019-3822-8/07/2020","01",1,"SA","Motor Cars - Sedan","2005","North","Male","020","SA","C RD","Provisional 2","Not Towing","Straight Ahead","001","5092",,
"2019-3822-8/07/2020","02",0,,"Tree",,,,,,,,,,,,,
"2019-3823-8/07/2020","01",0,"VIC","Utility","XXXX","West","Male","065","SA","C ","Full","Not Towing","Straight Ahead","001","5045",,
"2019-3823-8/07/2020","02",2,"SA","Motor Cars - Sedan","2005","West","Male","077","SA","C ","Full","Not Towing","Straight Ahead","002","5032",,
"2019-3823-8/07/2020","03",1,"SA","Station Wagon","2013","North","Female","049","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5024",,
"2019-3824-8/07/2020","01",0,"SA","Station Wagon","2008","North","Male","061","SA","C ","Full","Not Towing","Straight Ahead","001","5038",,
"2019-3824-8/07/2020","02",0,"SA","Panel Van","2016","North","Male","030","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5041",,
"2019-3824-8/07/2020","03",0,"SA","Motor Cars - Sedan","2001","North","Female","022","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5035",,
"2019-3825-8/07/2020","01",0,"SA","Motor Cars - Sedan","1998","West","Male","041","O/S","C ","Full","Not Towing","Straight Ahead","001","5042",,
"2019-3825-8/07/2020","02",1,"SA","Utility","2018","North","Female","057","SA","C ","Full","Not Towing","Straight Ahead","001","5062",,
"2019-3826-8/07/2020","01",1,"SA","Motor Cars - Sedan","2007","South East","Female","047","SA","C ","Full","Not Towing","Straight Ahead","001","5552","Y",
"2019-3826-8/07/2020","02",0,,"Tree",,,,,,,,,,,,,
"2019-3827-8/07/2020","01",0,"SA","Station Wagon","2009","North West","Female","073","SA","C ","Full","Not Towing","Straight Ahead","001","5290",,
"2019-3827-8/07/2020","02",0,,"Animal - Wild",,,,,,,,,,,,,
"2019-3828-8/07/2020","01",0,"SA","Utility","1995","South West","Male","017","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","001","5120",,
"2019-3828-8/07/2020","02",0,,"Tree",,,,,,,,,,,,,
"2019-3829-8/07/2020","01",0,"SA","Motor Cars - Sedan","2007","North","Female","035","SA","C ","Full","Not Towing","UnParking - Parallel","001","XXXX",,
"2019-3829-8/07/2020","02",0,"SA","Motor Cars - Sedan","2002","North","Female","034","SA","C ","Full","Not Towing","Straight Ahead","001","5010",,
"2019-3830-8/07/2020","01",0,"SA","Motor Cars - Sedan","2005","South East","Male","020","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","001","5608",,
"2019-3830-8/07/2020","02",0,"SA","Other Defined Special Vehicle","1997","South East",,,,,,"Unknown","Parked","000",,,
"2019-3830-8/07/2020","03",0,"SA","Utility","1998","South East",,,,,,"Unknown","Parked","000",,,
"2019-3830-8/07/2020","04",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2019-3831-8/07/2020","01",0,"SA","Motor Cars - Sedan","2008","South East","Female","025","SA","C ","Full","Not Towing","Straight Ahead","001","5092",,
"2019-3831-8/07/2020","02",0,"SA","Motor Cars - Sedan","XXXX","South East",,,,,,"Unknown","Parked","000",,,
"2019-3832-8/07/2020","01",0,"SA","Motor Cars - Sedan","2001","West","Female","041","SA","C ","Full","Not Towing","Straight Ahead","001","5009",,
"2019-3832-8/07/2020","02",0,"SA","Station Wagon","2017","North","Female","025","SA","C ","Full","Not Towing","Leaving Private Driveway","002","5022",,
"2019-3833-8/07/2020","01",1,"SA","Motor Cars - Sedan","2007","East","Female","031","SA","C ","Full","Not Towing","Right Turn","002","5152",,
"2019-3833-8/07/2020","02",1,"SA","Motor Cars - Sedan","2016","North","Male","039","SA","C ","Full","Not Towing","Straight Ahead","001","5074",,
"2019-3834-8/07/2020","01",0,"SA","Motor Cars - Sedan","2016","North","Unknown","XXX","UNKNOWN","XX","Unknown","Not Towing","Parked","001","XXXX",,
"2019-3834-8/07/2020","02",1,,"Pedal Cycle",,"North","Male","044",,,,,"Straight Ahead","001","5032",,
"2019-3835-8/07/2020","01",0,"SA","Motor Cars - Sedan","2015","North West","Female","078","SA","C ","Full","Not Towing","Right Turn","001","5013",,
"2019-3835-8/07/2020","02",0,"SA","Motor Cars - Sedan","2012","South West","Male","024","SA","C ","Full","Not Towing","Straight Ahead","003","5012",,
"2019-3836-8/07/2020","01",0,"SA","Motor Cars - Sedan","2016","South West","Female","067","SA","C ","Full","Not Towing","Straight Ahead","001","5290",,
"2019-3836-8/07/2020","02",0,"VIC","Utility","2016","South West","Male","049","VIC","C ","Full","Not Towing","Stopped on Carriageway","001","3312",,
"2019-3837-8/07/2020","01",0,"SA","Motor Cars - Sedan","2010","North","Male","037","SA","C ","Full","Not Towing","Straight Ahead","003","5051",,
"2019-3837-8/07/2020","02",0,"SA","Motor Cars - Sedan","2005","South","Female","029",,"C ","Full","Not Towing","Right Turn","001","5042",,
"2019-3838-8/07/2020","01",0,"SA","Utility","2016","South","Male","024","SA","C ","Full","Trailer","Straight Ahead","002","5159",,
"2019-3838-8/07/2020","02",1,"SA","Motor Cars - Sedan","1999","North","Male","036","SA","C ","Unlicenced","Not Towing","Right Turn","002","5039",,
"2019-3839-8/07/2020","01",1,,"Pedal Cycle",,"North West","Male","068",,,,,"Straight Ahead","001","5043",,
"2019-3839-8/07/2020","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2019-3840-8/07/2020","01",1,"SA","Motor Cars - Sedan","2015","South","Female","063","SA","C ","Full","Not Towing","Straight Ahead","001","5049",,
"2019-3840-8/07/2020","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2019-3841-8/07/2020","01",0,"VIC","Station Wagon","XXXX","West","Male","039","VIC","C ","Full","Not Towing","Stopped on Carriageway","004","XXXX",,
"2019-3841-8/07/2020","02",1,"SA","Panel Van","1993","West","Male","078","SA","C ","Unlicenced","Not Towing","Straight Ahead","001","5035",,
"2019-3842-8/07/2020","01",0,"SA","Motor Cars - Sedan","1999","East","Female","031","SA","C ","Unlicenced","Not Towing","Straight Ahead","002","5353",,
"2019-3842-8/07/2020","02",0,"SA","Motor Cars - Sedan","2005","East",,,,,,"Unknown","Parked","000",,,
"2019-3843-8/07/2020","01",0,"SA","Motor Cars - Sedan","2012","North West","Male","020","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5042",,
"2019-3843-8/07/2020","02",0,,"Pole - not Stobie",,,,,,,,,,,,,
"2019-3843-8/07/2020","03",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2019-3844-8/07/2020","01",0,"SA","Motor Cars - Sedan","2009","South East","Female","026","UNKNOWN","XX","Unknown","Not Towing","Straight Ahead","002","5023",,
"2019-3844-8/07/2020","02",0,"VIC","Station Wagon","2016","South East",,,,,,"Unknown","Parked","000",,,
"2019-3844-8/07/2020","03",0,"SA","Station Wagon","2013","South East",,,,,,"Unknown","Parked","000",,,
"2019-3844-8/07/2020","04",0,"SA","Motor Cars - Sedan","2010","South East",,,,,,"Unknown","Parked","000",,,
"2019-3845-8/07/2020","01",1,"SA","Motor Cycle","2013","South","Male","017","SA","C RD","Learners","Not Towing","Straight Ahead","001","5330",,
"2019-3845-8/07/2020","02",0,,"Animal - Wild",,,,,,,,,,,,,
"2019-3846-8/07/2020","01",0,"SA","Station Wagon","2001","North West","Female","060","SA","C ","Full","Not Towing","U Turn","002","5161",,
"2019-3846-8/07/2020","02",0,"SA","Scooter","2014","North West","Male","036","SA","C ","Full","Not Towing","Straight Ahead","001","5211",,
"2019-3847-8/07/2020","01",1,"SA","Motor Cars - Sedan","2000","North West","Female","060","SA","C ","Full","Not Towing","Straight Ahead","002","5017",,
"2019-3847-8/07/2020","02",0,"SA","Motor Cars - Sedan","2004","South West","Female","038","SA","C ","Full","Not Towing","Straight Ahead","003","5032",,
"2019-3848-8/07/2020","01",0,"SA","Motor Cars - Sedan","2018","North East","Female","033","SA","C ","Full","Not Towing","Stopped on Carriageway","003","5011",,
"2019-3848-8/07/2020","02",0,"SA","Station Wagon","2018","South East","Female","033","SA","C ","Full","Not Towing","Right Turn","001","5501",,
"2019-3849-8/07/2020","01",0,"SA","Utility","2012","North East","Male","026","SA","C ","Full","Not Towing","Swerving","001","5038",,
"2019-3849-8/07/2020","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2019-3850-8/07/2020","01",1,"NT","Motor Cars - Sedan","2016","East","Female","025",,"C ","Full","Not Towing","Straight Ahead","001","5085",,
"2019-3850-8/07/2020","02",1,"SA","Motor Cars - Sedan","2011","East","Male","059","SA","HCR ","Full","Not Towing","U Turn","001","5092",,
"2019-3851-8/07/2020","01",0,"SA","Motor Cars - Sedan","2004","South East","Male","019","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5213",,
"2019-3851-8/07/2020","02",0,"SA","Motor Cars - Tourer","2010","South East","Male","046","SA","C R ","Full","Not Towing","Stopped on Carriageway","003","5031",,
"2019-3851-8/07/2020","03",0,"SA","Motor Cars - Sedan","2007","South East","Male","017","SA","C ","Provisional 1 ","Not Towing","Stopped on Carriageway","002","5169",,
"2019-3852-8/07/2020","01",0,"VIC","Station Wagon","2019","North East","Male","063","VIC","C ","Full","Caravan","Straight Ahead","002","3155",,
"2019-3853-8/07/2020","01",1,"SA","Motor Cycle","2003","North East","Male","029","SA","C RD","Learners","Not Towing","Straight Ahead","001","5008","Y",
"2019-3854-8/07/2020","01",0,"SA","Utility","2016","East","Male","031","SA","C ","Full","Trailer","Right Turn","001","5062",,
"2019-3854-8/07/2020","02",4,"SA","Motor Cars - Sedan","2008","North","Male","016","SA","C ","Learners","Not Towing","Straight Ahead","004","5062",,
"2019-3855-8/07/2020","01",0,"SA","Motor Cars - Sedan","2006","North","Female","074","SA","C ","Full","Not Towing","Straight Ahead","001","5608",,
"2019-3855-8/07/2020","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North",,,,,,"Unknown","Parked","000",,,
"2019-3856-8/07/2020","01",0,"SA","Other Defined Special Vehicle","2004","East","Male","036","SA","MC","Full","Not Towing","Straight Ahead","001","5723",,
"2019-3856-8/07/2020","02",0,"SA","Utility","2017","East",,,,,,"Unknown","Parked","000",,,
"2019-3857-8/07/2020","01",0,"SA","Motor Cars - Sedan","2008","North","Male","018","SA","C ","Provisional 1 ","Not Towing","Right Turn","002","5086",,
"2019-3857-8/07/2020","02",0,,"Tree",,,,,,,,,,,,,
"2019-3858-8/07/2020","01",1,"VIC","Station Wagon","2015","North East","Female","038","VIC","C ","Full","Not Towing","Straight Ahead","003","XXXX",,
"2019-3858-8/07/2020","02",1,"SA","Motor Cars - Sedan","2001","North West","Female","049","SA","C ","Full","Not Towing","Straight Ahead","002","5355",,
"2019-3859-8/07/2020","01",0,,"Pedal Cycle",,"South","Male","055",,,,,"Straight Ahead","001","5038",,
"2019-3859-8/07/2020","02",0,,"Sign Post",,,,,,,,,,,,,
"2019-3860-8/07/2020","01",0,"SA","Motor Cars - Sedan","2012","North","Male","079","SA","C ","Full","Not Towing","Swerving","001","5041",,
"2019-3860-8/07/2020","02",0,"SA","Station Wagon","1990","North",,,,,,"Unknown","Parked","000",,,
"2019-3860-8/07/2020","03",0,"SA","Motor Cars - Sedan","1992","North",,,,,,"Unknown","Parked","000",,,
"2019-3861-8/07/2020","01",0,"SA","Motor Cars - Sedan","2009","South","Male","063","SA","C ","Full","Not Towing","Stopped on Carriageway","003","XXXX",,
"2019-3861-8/07/2020","02",0,"SA","Motor Cars - Sedan","2006","South","Male","027","SA","C ","Full","Not Towing","Straight Ahead","002","5107",,
"2019-3862-8/07/2020","01",0,"SA","Motor Cars - Sedan","2012","East","Female","065","SA","C ","Full","Not Towing","Straight Ahead","005","5109",,
"2019-3862-8/07/2020","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2019-3863-8/07/2020","01",0,"SA","Station Wagon","2014","South","Male","057","SA","C ","Full","Not Towing","Swerving","001","5254",,
"2019-3863-8/07/2020","02",0,,"Tree",,,,,,,,,,,,,
"2019-3864-8/07/2020","01",0,"SA","Motor Cars - Sedan","2017","South West","Male","054","SA","C R ","Full","Not Towing","Straight Ahead","001","5042",,
"2019-3864-8/07/2020","02",0,,"Animal - Wild",,,,,,,,,,,,,
"2019-3865-8/07/2020","01",0,"SA","Motor Cars - Sedan","2002","North East","Female","033","SA","C ","Full","Not Towing","Straight Ahead","002","5253",,
"2019-3865-8/07/2020","02",0,,"Animal - Wild",,,,,,,,,,,,,
"2019-3866-8/07/2020","01",1,"SA","Motor Cars - Sedan","2015","North West","Male","026","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5011",,
"2019-3866-8/07/2020","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2019-3867-8/07/2020","01",0,"SA","Motor Cars - Sedan","2011","South","Male","025",,"C ","Full","Not Towing","Right Turn","002","5033",,
"2019-3867-8/07/2020","02",0,"SA","Motor Cars - Sedan","2011","North","Female","025","SA","C ","Full","Not Towing","Straight Ahead","001","XXXX",,
"2019-3868-8/07/2020","01",1,"VIC","Motor Cars - Sedan","XXXX","South","Female","028","SA","C ","Full","Not Towing","Straight Ahead","001","5114",,
"2019-3868-8/07/2020","02",0,,"Tree",,,,,,,,,,,,,
"2019-3869-8/07/2020","01",0,"SA","Motor Cars - Sedan","2010","West","Female","033","SA","C ","Learners","Not Towing","Straight Ahead","003","5085",,
"2019-3869-8/07/2020","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2019-3870-8/07/2020","01",0,"SA","Motor Cars - Sedan","2005","North West","Female","032","SA","C ","Full","Not Towing","Right Turn","001","5085",,
"2019-3870-8/07/2020","02",0,"SA","Motor Cars - Sedan","2018","South East","Female","027","O/S","C ","Full","Not Towing","Entering Private Driveway","002","5082",,
"2019-3871-8/07/2020","01",1,"SA","Utility","2003","North East","Male","068","SA","LR","Full","Trailer","Swerving","002","5023","Y",
"2019-3871-8/07/2020","02",0,,"Animal - Wild",,,,,,,,,,,,,
"2019-3872-8/07/2020","01",0,"SA","Motor Cars - Sedan","2004","South East","Female","018","SA","C ","Provisional 2","Not Towing","Straight Ahead","002","5290",,
"2019-3872-8/07/2020","02",0,"SA","Motor Cars - Sedan","2003","South West","Male","056","UNKNOWN","XX","Unknown","Not Towing","Straight Ahead","001","5290",,
"2019-3873-8/07/2020","01",0,"SA","Motor Cars - Sedan","2014","South East","Male","022","SA","C ","Full","Not Towing","Straight Ahead","004","5052",,
"2019-3873-8/07/2020","02",0,"VIC","Station Wagon","2018","South East","Male","034","VIC","C ","Full","Not Towing","Straight Ahead","005","3029",,
"2019-3874-8/07/2020","01",0,"SA","Motor Cars - Sedan","2005","South East","Male","038","SA","C ","Full","Not Towing","Left Turn","004","5095",,
"2019-3874-8/07/2020","02",0,"SA","Motor Cars - Sedan","2012","South East","Female","025","SA","C ","Full","Not Towing","Straight Ahead","003","5113",,
"2019-3875-8/07/2020","01",0,"SA","Light Truck LT 4.5T","2017","North","Male","040","SA","C ","Full","Not Towing","Straight Ahead","001","5045",,
"2019-3875-8/07/2020","02",0,"SA","Station Wagon","1999","North","Male","061","SA","C ","Full","Not Towing","Straight Ahead","001","5076",,
"2019-3876-8/07/2020","01",1,"SA","Utility","1995","North","Male","077","SA","HCR ","Full","Not Towing","Straight Ahead","001","5573",,
"2019-3876-8/07/2020","02",1,"SA","Motor Cars - Sedan","2001","West","Female","069","SA","C ","Full","Not Towing","Straight Ahead","001","5573",,
"2019-3877-8/07/2020","01",0,"SA","Station Wagon","2003","South East","Male","018","SA","C ","Provisional 1 ","Not Towing","Right Turn","001","5113",,
"2019-3877-8/07/2020","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2019-3878-8/07/2020","01",0,"SA","Motor Cars - Sedan","2003","North West","Male","017","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","001","5280",,
"2019-3878-8/07/2020","02",0,,"Stobie Pole",,,,,,,,,,,,,
"2019-3879-8/07/2020","01",1,"SA","Station Wagon","1994","North","Male","018","SA","C ","Provisional 1 ","Trailer","Straight Ahead","002","5108",,
"2019-3879-8/07/2020","02",2,"SA","Utility","2015","North","Male","027","SA","C ","Full","Not Towing","Straight Ahead","004","5095",,
"2019-3879-8/07/2020","03",0,"SA","Utility","2018","North","Male","047","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5127",,
"2019-3879-8/07/2020","04",1,"SA","Motor Cars - Sedan","2009","North","Male","035","SA","C ","Full","Not Towing","Stopped on Carriageway","004","5013",,
"2019-3880-8/07/2020","01",0,"SA","Motor Cars - Sedan","1996","South","Female","020","UNKNOWN","XX","Unknown","Not Towing","Straight Ahead","001","5017",,
"2019-3880-8/07/2020","02",0,"SA","Motor Cars - Sedan","2017","South",,,,,,"Not Towing","Parked","000",,,
"2019-3881-8/07/2020","01",0,"SA","Station Wagon","2017","East","Male","062","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5051",,
"2019-3881-8/07/2020","02",0,"SA","Motor Cars - Sedan","2004","East","Male","074","SA","C ","Full","Not Towing","Straight Ahead","002","5052",,
"2019-3882-8/07/2020","01",0,"SA","Station Wagon","2014","North East","Male","038","SA","C ","Full","Not Towing","Straight Ahead","001","5110",,
"2019-3882-8/07/2020","02",0,"SA","Motor Cars - Sedan","1993","South West","Male","020","SA","C ","Unlicenced","Not Towing","Right Turn","001","5120",,
"2019-3883-8/07/2020","01",0,"SA","Motor Cars - Sedan","2006","West","Male","031","SA","C ","Full","Not Towing","Straight Ahead","001","5098",,
"2019-3883-8/07/2020","02",0,"SA","Motor Cars - Sedan","2006","West","Male","037","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5109",,
"2019-3884-8/07/2020","01",1,"SA","Motor Cycle","2007","North","Male","031","SA","HRR ","Full","Not Towing","Straight Ahead","001","5017","Y",
"2019-3885-8/07/2020","01",0,"SA","Motor Cars - Sedan","1992","South","Male","020","SA","C ","Full","Not Towing","Straight Ahead","001","5076",,
"2019-3885-8/07/2020","02",0,"SA","Motor Cars - Sedan","2010","West","Female","027","SA","C ","Full","Not Towing","Right Turn","001","5070",,
